date_time,year,month,day,time,temp,temp_flag,dew_point,dew_point_flag,rel_hum,rel_hum_flag,wind_dir,wind_dir_flag,wind_spd,wind_spd_flag,visibility,visibility_flag,stn_presure,stn_pressure_flag,hmdx,hmdx_flag,wind_chill,wind_chill_flag,weather
2016-12-01 0:00,2016,12,1,0:00,9.3,,7.4,,88,,27,,18,,16.1,,98.85,,,,,,Rain
2016-12-01 1:00,2016,12,1,1:00,8,,6.2,,88,,26,,18,,16.1,,98.88,,,,,,NA
2016-12-01 2:00,2016,12,1,2:00,7.4,,3.1,,74,,26,,39,,16.1,,98.95,,,,,,NA
2016-12-01 3:00,2016,12,1,3:00,6.2,,2.1,,75,,26,,30,,16.1,,99.08,,,,,,NA
2016-12-01 4:00,2016,12,1,4:00,5.6,,1.9,,77,,25,,32,,16.1,,99.13,,,,,,NA
2016-12-01 5:00,2016,12,1,5:00,6.2,,1.7,,73,,26,,39,,16.1,,99.18,,,,,,NA
2016-12-01 6:00,2016,12,1,6:00,5.8,,2.7,,80,,24,,30,,16.1,,99.26,,,,,,NA
2016-12-01 7:00,2016,12,1,7:00,5.5,,1.8,,77,,24,,24,,16.1,,99.32,,,,,,NA
2016-12-01 8:00,2016,12,1,8:00,5.3,,1.6,,77,,23,,34,,16.1,,99.34,,,,,,NA
2016-12-01 9:00,2016,12,1,9:00,5.2,,1.3,,76,,24,,39,,16.1,,99.38,,,,,,NA
2016-12-01 10:00,2016,12,1,10:00,5.1,,1,,75,,24,,41,,16.1,,99.41,,,,,,NA
2016-12-01 11:00,2016,12,1,11:00,5.7,,0.9,,71,,25,,37,,16.1,,99.41,,,,,,NA
2016-12-01 12:00,2016,12,1,12:00,6.2,,0.8,,68,,25,,37,,16.1,,99.4,,,,,,NA
2016-12-01 13:00,2016,12,1,13:00,5.8,,1.2,,72,,24,,37,,16.1,,99.42,,,,,,NA
2016-12-01 14:00,2016,12,1,14:00,6,,1,,70,,25,,37,,16.1,,99.45,,,,,,NA
2016-12-01 15:00,2016,12,1,15:00,6,,0.6,,68,,25,,32,,16.1,,99.52,,,,,,NA
2016-12-01 16:00,2016,12,1,16:00,5.8,,0.8,,70,,25,,32,,16.1,,99.59,,,,,,NA
2016-12-01 17:00,2016,12,1,17:00,5.7,,1.1,,72,,25,,34,,16.1,,99.62,,,,,,NA
2016-12-01 18:00,2016,12,1,18:00,5.6,,1.5,,75,,24,,28,,16.1,,99.67,,,,,,NA
2016-12-01 19:00,2016,12,1,19:00,5.7,,1.6,,75,,24,,28,,16.1,,99.71,,,,,,NA
2016-12-01 20:00,2016,12,1,20:00,5.5,,1.8,,77,,23,,30,,16.1,,99.72,,,,,,NA
2016-12-01 21:00,2016,12,1,21:00,5.5,,2,,78,,24,,26,,16.1,,99.74,,,,,,NA
2016-12-01 22:00,2016,12,1,22:00,5.6,,2.1,,78,,24,,30,,16.1,,99.74,,,,,,NA
2016-12-01 23:00,2016,12,1,23:00,5.6,,2.1,,78,,24,,28,,16.1,,99.77,,,,,,NA
2016-12-02 0:00,2016,12,2,0:00,6,,1.9,,75,,27,,30,,16.1,,99.75,,,,,,NA
2016-12-02 1:00,2016,12,2,1:00,5.8,,1.5,,74,,26,,41,,16.1,,99.77,,,,,,NA
2016-12-02 2:00,2016,12,2,2:00,5.8,,1.2,,72,,27,,34,,16.1,,99.84,,,,,,NA
2016-12-02 3:00,2016,12,2,3:00,5.2,,0.8,,73,,28,,30,,16.1,,99.89,,,,,,NA
2016-12-02 4:00,2016,12,2,4:00,5.1,,0.5,,72,,27,,32,,16.1,,99.93,,,,,,NA
2016-12-02 5:00,2016,12,2,5:00,4.7,,-0.1,,71,,28,,28,,16.1,,99.97,,,,,,NA
2016-12-02 6:00,2016,12,2,6:00,4.2,,-0.2,,73,,27,,26,,16.1,,100.05,,,,,,NA
2016-12-02 7:00,2016,12,2,7:00,4.2,,0.2,,75,,26,,28,,16.1,,100.11,,,,,,NA
2016-12-02 8:00,2016,12,2,8:00,4.5,,0.4,,75,,26,,30,,16.1,,100.16,,,,,,NA
2016-12-02 9:00,2016,12,2,9:00,4.9,,-0.5,,68,,27,,32,,16.1,,100.17,,,,,,NA
2016-12-02 10:00,2016,12,2,10:00,5.8,,-0.5,,64,,26,,43,,16.1,,100.17,,,,,,NA
2016-12-02 11:00,2016,12,2,11:00,6.4,,-1.2,,58,,27,,35,,16.1,,100.2,,,,,,NA
2016-12-02 12:00,2016,12,2,12:00,6.3,,-0.5,,62,,27,,37,,16.1,,100.18,,,,,,NA
2016-12-02 13:00,2016,12,2,13:00,5.9,,-0.9,,62,,27,,43,,16.1,,100.16,,,,,,NA
2016-12-02 14:00,2016,12,2,14:00,5.5,,-0.8,,64,,26,,41,,16.1,,100.2,,,,,,NA
2016-12-02 15:00,2016,12,2,15:00,5.3,,-0.1,,68,,26,,37,,16.1,,100.24,,,,,,NA
2016-12-02 16:00,2016,12,2,16:00,4.3,,1.7,,83,,26,,35,,14.5,,100.33,,,,,,Rain
2016-12-02 17:00,2016,12,2,17:00,3.9,,1.9,,87,,27,,22,,11.3,,100.41,,,,,,Rain
2016-12-02 18:00,2016,12,2,18:00,4.3,,-0.5,,71,,29,,24,,16.1,,100.47,,,,,,NA
2016-12-02 19:00,2016,12,2,19:00,4,,-0.8,,71,,29,,22,,16.1,,100.55,,,,,,NA
2016-12-02 20:00,2016,12,2,20:00,3.4,,-1.4,,71,,29,,17,,16.1,,100.61,,,,,,NA
2016-12-02 21:00,2016,12,2,21:00,3.1,,-1.5,,72,,28,,17,,16.1,,100.67,,,,,,NA
2016-12-02 22:00,2016,12,2,22:00,3.3,,-1.5,,71,,27,,18,,16.1,,100.77,,,,,,NA
2016-12-02 23:00,2016,12,2,23:00,3.5,,-2.4,,65,,29,,17,,16.1,,100.81,,,,,,NA
2016-12-03 0:00,2016,12,3,0:00,3.5,,-2.1,,67,,29,,18,,16.1,,100.88,,,,,,NA
2016-12-03 1:00,2016,12,3,1:00,3.7,,-1.9,,67,,31,,15,,16.1,,100.9,,,,,,NA
2016-12-03 2:00,2016,12,3,2:00,3.7,,-1.7,,68,,31,,18,,16.1,,100.94,,,,,,NA
2016-12-03 3:00,2016,12,3,3:00,3,,-1.6,,72,,32,,11,,16.1,,101,,,,,,NA
2016-12-03 4:00,2016,12,3,4:00,2.3,,-1.5,,76,,29,,15,,16.1,,101.03,,,,,,NA
2016-12-03 5:00,2016,12,3,5:00,1.7,,-1.6,,79,,27,,11,,16.1,,101.08,,,,,,NA
2016-12-03 6:00,2016,12,3,6:00,2.3,,-1.5,,76,,29,,18,,16.1,,101.14,,,,,,NA
2016-12-03 7:00,2016,12,3,7:00,2.5,,-1.8,,73,,31,,13,,16.1,,101.15,,,,,,NA
2016-12-03 8:00,2016,12,3,8:00,2.4,,-1,,78,,27,,22,,16.1,,101.24,,,,,,NA
2016-12-03 9:00,2016,12,3,9:00,3.9,,-1.3,,69,,30,,26,,16.1,,101.24,,,,,,NA
2016-12-03 10:00,2016,12,3,10:00,5.1,,-2.2,,59,,29,,26,,16.1,,101.29,,,,,,NA
2016-12-03 11:00,2016,12,3,11:00,5.7,,-2.8,,54,,31,,22,,16.1,,101.29,,,,,,NA
2016-12-03 12:00,2016,12,3,12:00,6.5,,-3.4,,49,,30,,21,,16.1,,101.26,,,,,,NA
2016-12-03 13:00,2016,12,3,13:00,6.5,,-3.4,,49,,32,,24,,16.1,,101.22,,,,,,NA
2016-12-03 14:00,2016,12,3,14:00,5.4,,-2,,59,,32,,18,,16.1,,101.23,,,,,,NA
2016-12-03 15:00,2016,12,3,15:00,5.5,,-4.3,,49,,30,,28,,16.1,,101.29,,,,,,NA
2016-12-03 16:00,2016,12,3,16:00,5.2,,-4.4,,50,,28,,26,,16.1,,101.42,,,,,,NA
2016-12-03 17:00,2016,12,3,17:00,5.1,,-2.9,,56,,29,,15,,16.1,,101.44,,,,,,NA
2016-12-03 18:00,2016,12,3,18:00,4.8,,-2.1,,61,,29,,18,,16.1,,101.45,,,,,,NA
2016-12-03 19:00,2016,12,3,19:00,4.5,,-1.5,,65,,28,,17,,16.1,,101.47,,,,,,NA
2016-12-03 20:00,2016,12,3,20:00,4.4,,-1.4,,66,,27,,15,,16.1,,101.45,,,,,,NA
2016-12-03 21:00,2016,12,3,21:00,4.1,,-1.7,,66,,28,,15,,16.1,,101.41,,,,,,NA
2016-12-03 22:00,2016,12,3,22:00,4.1,,-1.5,,67,,32,,9,,16.1,,101.45,,,,,,NA
2016-12-03 23:00,2016,12,3,23:00,3.8,,-1.6,,68,,2,,5,,16.1,,101.48,,,,,,NA
2016-12-04 0:00,2016,12,4,0:00,3.7,,-1.3,,70,,32,,11,,16.1,,101.57,,,,,,NA
2016-12-04 1:00,2016,12,4,1:00,3.5,,-1.1,,72,,32,,9,,16.1,,101.56,,,,,,NA
2016-12-04 2:00,2016,12,4,2:00,3.3,,-1.3,,72,,31,,8,,16.1,,101.54,,,,,,NA
2016-12-04 3:00,2016,12,4,3:00,3.3,,-2,,68,,36,,8,,16.1,,101.61,,,,,,NA
2016-12-04 4:00,2016,12,4,4:00,3.1,,-2.7,,66,,36,,11,,16.1,,101.58,,,,,,NA
2016-12-04 5:00,2016,12,4,5:00,2.8,,-3.6,,63,,34,,11,,16.1,,101.55,,,,,,NA
2016-12-04 6:00,2016,12,4,6:00,2,,-3.3,,68,,7,,15,,16.1,,101.51,,,,,,NA
2016-12-04 7:00,2016,12,4,7:00,1.9,,-2.8,,71,,7,,11,,16.1,,101.55,,,,,,NA
2016-12-04 8:00,2016,12,4,8:00,1.6,,-2.7,,73,,8,,11,,16.1,,101.6,,,,,,NA
2016-12-04 9:00,2016,12,4,9:00,1.1,,-4,,69,,8,,17,,16.1,,101.63,,,,,,NA
2016-12-04 10:00,2016,12,4,10:00,1.2,,-3.5,,71,,9,,15,,16.1,,101.66,,,,,,NA
2016-12-04 11:00,2016,12,4,11:00,1.3,,-2.5,,76,,7,,18,,16.1,,101.63,,,,,,NA
2016-12-04 12:00,2016,12,4,12:00,2.2,,-1.3,,78,,6,,22,,16.1,,101.53,,,,,,NA
2016-12-04 13:00,2016,12,4,13:00,2.5,,-1,,78,,7,,26,,16.1,,101.42,,,,,,NA
2016-12-04 14:00,2016,12,4,14:00,2.3,,-1.2,,78,,7,,22,,16.1,,101.37,,,,,,NA
2016-12-04 15:00,2016,12,4,15:00,2.2,,-1.2,,78,,7,,22,,16.1,,101.33,,,,,,NA
2016-12-04 16:00,2016,12,4,16:00,2.3,,-1.1,,78,,8,,24,,16.1,,101.19,,,,,,NA
2016-12-04 17:00,2016,12,4,17:00,2.5,,-0.8,,79,,8,,21,,16.1,,101.13,,,,,,NA
2016-12-04 18:00,2016,12,4,18:00,2.8,,-0.5,,79,,8,,22,,16.1,,101.07,,,,,,NA
2016-12-04 19:00,2016,12,4,19:00,3.2,,0.2,,81,,8,,24,,16.1,,100.95,,,,,,NA
2016-12-04 20:00,2016,12,4,20:00,3.6,,0.7,,81,,8,,22,,16.1,,100.83,,,,,,NA
2016-12-04 21:00,2016,12,4,21:00,3.9,,-0.7,,72,,10,,22,,16.1,,100.7,,,,,,NA
2016-12-04 22:00,2016,12,4,22:00,4,,-0.9,,70,,9,,22,,16.1,,100.51,,,,,,NA
2016-12-04 23:00,2016,12,4,23:00,1.3,,0.1,,92,,10,,21,,11.3,,100.49,,,,,,Snow
2016-12-05 0:00,2016,12,5,0:00,2.1,,0.9,,92,,9,,28,,16.1,,100.29,,,,,,Rain
2016-12-05 1:00,2016,12,5,1:00,2.5,,1.2,,91,,10,,22,,16.1,,100.14,,,,,,Rain
2016-12-05 2:00,2016,12,5,2:00,2.5,,1,,90,,11,,21,,16.1,,100.11,,,,,,Rain
2016-12-05 3:00,2016,12,5,3:00,2,,0.8,,92,,11,,17,,16.1,,100.06,,,,,,Rain
2016-12-05 4:00,2016,12,5,4:00,2.1,,1.1,,93,,14,,13,,16.1,,100.02,,,,,,Rain
2016-12-05 5:00,2016,12,5,5:00,2.1,,1.2,,94,,17,,9,,11.3,,99.97,,,,,,Rain
2016-12-05 6:00,2016,12,5,6:00,2.4,,1.5,,94,,23,,15,,16.1,,100,,,,,,Rain
2016-12-05 7:00,2016,12,5,7:00,2,,0.7,,91,,25,,28,,16.1,,100.09,,,,,,NA
2016-12-05 8:00,2016,12,5,8:00,2.7,,0.9,,88,,25,,24,,16.1,,100.21,,,,,,NA
2016-12-05 9:00,2016,12,5,9:00,4.1,,0.8,,79,,26,,21,,16.1,,100.28,,,,,,NA
2016-12-05 10:00,2016,12,5,10:00,4.4,,0,,73,,25,,24,,16.1,,100.36,,,,,,NA
2016-12-05 11:00,2016,12,5,11:00,5.1,,1.3,,77,,25,,30,,16.1,,100.43,,,,,,NA
2016-12-05 12:00,2016,12,5,12:00,5.6,,0.1,,68,,28,,32,,16.1,,100.44,,,,,,NA
2016-12-05 13:00,2016,12,5,13:00,6,,-0.7,,62,,26,,26,,16.1,,100.46,,,,,,NA
2016-12-05 14:00,2016,12,5,14:00,6.4,,-0.6,,61,,26,,28,,16.1,,100.54,,,,,,NA
2016-12-05 15:00,2016,12,5,15:00,6.2,,-0.4,,62,,27,,21,,16.1,,100.61,,,,,,NA
2016-12-05 16:00,2016,12,5,16:00,5.6,,-0.5,,65,,26,,26,,16.1,,100.68,,,,,,NA
2016-12-05 17:00,2016,12,5,17:00,4.6,,-0.8,,68,,25,,22,,16.1,,100.73,,,,,,NA
2016-12-05 18:00,2016,12,5,18:00,4.4,,0,,73,,25,,18,,16.1,,100.82,,,,,,NA
2016-12-05 19:00,2016,12,5,19:00,4.9,,0.2,,72,,24,,21,,16.1,,100.86,,,,,,NA
2016-12-05 20:00,2016,12,5,20:00,5,,0.4,,72,,25,,18,,16.1,,100.9,,,,,,NA
2016-12-05 21:00,2016,12,5,21:00,4.9,,0.9,,75,,24,,18,,16.1,,100.92,,,,,,NA
2016-12-05 22:00,2016,12,5,22:00,4.5,,0.3,,74,,26,,17,,16.1,,100.94,,,,,,NA
2016-12-05 23:00,2016,12,5,23:00,4.4,,0.2,,74,,25,,11,,16.1,,100.98,,,,,,NA
2016-12-06 0:00,2016,12,6,0:00,4.4,,-0.6,,70,,28,,11,,16.1,,100.99,,,,,,NA
2016-12-06 1:00,2016,12,6,1:00,3.6,,-0.6,,74,,28,,9,,16.1,,100.98,,,,,,NA
2016-12-06 2:00,2016,12,6,2:00,3.1,,-0.9,,75,,28,,9,,16.1,,101.02,,,,,,NA
2016-12-06 3:00,2016,12,6,3:00,2.6,,-0.9,,78,,28,,5,,16.1,,100.99,,,,,,NA
2016-12-06 4:00,2016,12,6,4:00,2.2,,-0.1,,85,,25,,5,,16.1,,100.98,,,,,,NA
2016-12-06 5:00,2016,12,6,5:00,0.5,,-0.5,,93,,,M,4,,9.7,,100.92,,,,,,Fog
2016-12-06 6:00,2016,12,6,6:00,2.2,,-0.1,,85,,9,,8,,16.1,,100.86,,,,,,NA
2016-12-06 7:00,2016,12,6,7:00,3,,0.9,,86,,5,,17,,16.1,,100.9,,,,,,NA
2016-12-06 8:00,2016,12,6,8:00,3,,1.7,,91,,6,,21,,11.3,,100.83,,,,,,NA
2016-12-06 9:00,2016,12,6,9:00,4.5,,2.7,,88,,10,,17,,14.5,,100.74,,,,,,NA
2016-12-06 10:00,2016,12,6,10:00,5.2,,2.7,,84,,9,,17,,16.1,,100.78,,,,,,NA
2016-12-06 11:00,2016,12,6,11:00,5.7,,2.5,,80,,9,,26,,16.1,,100.57,,,,,,NA
2016-12-06 12:00,2016,12,6,12:00,5.8,,2.3,,78,,9,,32,,16.1,,100.43,,,,,,NA
2016-12-06 13:00,2016,12,6,13:00,5.4,,2.4,,81,,7,,35,,16.1,,100.28,,,,,,NA
2016-12-06 14:00,2016,12,6,14:00,5.6,,1.3,,74,,9,,34,,16.1,,100.18,,,,,,NA
2016-12-06 15:00,2016,12,6,15:00,5.6,,1,,72,,9,,34,,16.1,,100.11,,,,,,NA
2016-12-06 16:00,2016,12,6,16:00,5.5,,1.4,,75,,9,,32,,16.1,,100.06,,,,,,NA
2016-12-06 17:00,2016,12,6,17:00,5.7,,2,,77,,9,,26,,16.1,,100.12,,,,,,NA
2016-12-06 18:00,2016,12,6,18:00,3.3,,1.7,,89,,10,,21,,14.5,,100.13,,,,,,Rain
2016-12-06 19:00,2016,12,6,19:00,3,,1.8,,92,,10,,24,,14.5,,100.03,,,,,,Rain
2016-12-06 20:00,2016,12,6,20:00,3.1,,1.9,,92,,10,,28,,16.1,,99.97,,,,,,Rain
2016-12-06 21:00,2016,12,6,21:00,3.1,,2.1,,93,,10,,24,,16.1,,99.88,,,,,,Rain
2016-12-06 22:00,2016,12,6,22:00,3.6,,2.3,,91,,12,,22,,16.1,,99.9,,,,,,NA
2016-12-06 23:00,2016,12,6,23:00,3.2,,2.5,,95,,14,,15,,16.1,,99.88,,,,,,Rain
2016-12-07 0:00,2016,12,7,0:00,3.1,,2.5,,96,,14,,13,,16.1,,99.86,,,,,,NA
2016-12-07 1:00,2016,12,7,1:00,3.4,,2.7,,95,,18,,11,,16.1,,99.86,,,,,,NA
2016-12-07 2:00,2016,12,7,2:00,3.5,,2.9,,96,,20,,8,,16.1,,99.88,,,,,,NA
2016-12-07 3:00,2016,12,7,3:00,3.8,,3.1,,95,,23,,17,,16.1,,99.94,,,,,,NA
2016-12-07 4:00,2016,12,7,4:00,3.8,,2.3,,90,,24,,22,,16.1,,100.03,,,,,,NA
2016-12-07 5:00,2016,12,7,5:00,3.7,,1.9,,88,,25,,24,,16.1,,100.12,,,,,,NA
2016-12-07 6:00,2016,12,7,6:00,3.4,,-1.8,,69,,27,,24,,16.1,,100.2,,,,,,NA
2016-12-07 7:00,2016,12,7,7:00,3.3,,-3.1,,63,,26,,30,,16.1,,100.29,,,,,,NA
2016-12-07 8:00,2016,12,7,8:00,2.9,,-3,,65,,26,,41,,16.1,,100.36,,,,,,NA
2016-12-07 9:00,2016,12,7,9:00,2.8,,-3.8,,62,,26,,28,,16.1,,100.45,,,,,,NA
2016-12-07 10:00,2016,12,7,10:00,2.8,,-3,,66,,27,,30,,16.1,,100.51,,,,,,NA
2016-12-07 11:00,2016,12,7,11:00,2.8,,-3.1,,65,,24,,37,,16.1,,100.54,,,,,,NA
2016-12-07 12:00,2016,12,7,12:00,2.8,,-3.6,,63,,25,,39,,16.1,,100.51,,,,,,NA
2016-12-07 13:00,2016,12,7,13:00,2.8,,-3.9,,61,,25,,26,,16.1,,100.5,,,,,,NA
2016-12-07 14:00,2016,12,7,14:00,3.8,,-3.5,,59,,25,,24,,16.1,,100.51,,,,,,NA
2016-12-07 15:00,2016,12,7,15:00,3.5,,-2.3,,66,,22,,24,,16.1,,100.51,,,,,,NA
2016-12-07 16:00,2016,12,7,16:00,3.2,,-2,,69,,22,,30,,16.1,,100.5,,,,,,NA
2016-12-07 17:00,2016,12,7,17:00,3.2,,-2.3,,67,,24,,32,,16.1,,100.53,,,,,,NA
2016-12-07 18:00,2016,12,7,18:00,2.7,,-2.6,,68,,25,,24,,16.1,,100.58,,,,,,NA
2016-12-07 19:00,2016,12,7,19:00,2.5,,-2.2,,71,,24,,24,,16.1,,100.59,,,,,,NA
2016-12-07 20:00,2016,12,7,20:00,1.9,,-2.1,,75,,24,,34,,16.1,,100.56,,,,,,NA
2016-12-07 21:00,2016,12,7,21:00,1.5,,-2.3,,76,,25,,24,,16.1,,100.55,,,,,,NA
2016-12-07 22:00,2016,12,7,22:00,1,,-2.9,,75,,25,,21,,16.1,,100.49,,,,,,NA
2016-12-07 23:00,2016,12,7,23:00,1.2,,-2.6,,76,,23,,24,,16.1,,100.46,,,,,,NA
2016-12-08 0:00,2016,12,8,0:00,0.9,,-2.9,,76,,24,,17,,16.1,,100.42,,,,,,NA
2016-12-08 1:00,2016,12,8,1:00,0.7,,-3.1,,76,,25,,21,,16.1,,100.43,,,,,,NA
2016-12-08 2:00,2016,12,8,2:00,0.6,,-2.7,,79,,23,,24,,16.1,,100.41,,,,,,NA
2016-12-08 3:00,2016,12,8,3:00,0.6,,-2.8,,78,,24,,26,,16.1,,100.41,,,,,,NA
2016-12-08 4:00,2016,12,8,4:00,0.4,,-3.3,,76,,24,,34,,16.1,,100.35,,,,,,NA
2016-12-08 5:00,2016,12,8,5:00,0.6,,-3.5,,74,,23,,34,,16.1,,100.34,,,,,,NA
2016-12-08 6:00,2016,12,8,6:00,0.7,,-3.5,,74,,24,,26,,16.1,,100.33,,,,,,NA
2016-12-08 7:00,2016,12,8,7:00,1,,-3.9,,70,,24,,26,,16.1,,100.33,,,,,,NA
2016-12-08 8:00,2016,12,8,8:00,1.2,,-3.9,,69,,25,,30,,16.1,,100.34,,,,,,NA
2016-12-08 9:00,2016,12,8,9:00,1,,-5.6,,61,,27,,32,,16.1,,100.39,,,,,,Rain
2016-12-08 10:00,2016,12,8,10:00,0.5,,-6,,62,,28,,26,,16.1,,100.45,,,,,,Snow
2016-12-08 11:00,2016,12,8,11:00,0.1,,-5.1,,68,,28,,26,,16.1,,100.47,,,,,,Snow
2016-12-08 12:00,2016,12,8,12:00,-0.1,,-7,,60,,27,,34,,16.1,,100.45,,,,-7,,Snow
2016-12-08 13:00,2016,12,8,13:00,0.2,,-7.4,,57,,26,,43,,16.1,,100.41,,,,,,NA
2016-12-08 14:00,2016,12,8,14:00,0.4,,-8.9,,50,,27,,41,,16.1,,100.42,,,,,,NA
2016-12-08 15:00,2016,12,8,15:00,0,,-8.1,,54,,26,,37,,16.1,,100.46,,,,-7,,NA
2016-12-08 16:00,2016,12,8,16:00,-0.2,,-7.1,,60,,26,,39,,16.1,,100.5,,,,-8,,NA
2016-12-08 17:00,2016,12,8,17:00,-0.3,,-5.9,,66,,25,,35,,16.1,,100.54,,,,-7,,NA
2016-12-08 18:00,2016,12,8,18:00,-0.7,,-5.5,,70,,25,,34,,16.1,,100.56,,,,-8,,NA
2016-12-08 19:00,2016,12,8,19:00,-0.6,,-5.2,,71,,25,,39,,16.1,,100.6,,,,-8,,NA
2016-12-08 20:00,2016,12,8,20:00,-0.6,,-4.9,,73,,26,,37,,16.1,,100.62,,,,-8,,Snow
2016-12-08 21:00,2016,12,8,21:00,-0.8,,-3.7,,81,,26,,28,,16.1,,100.69,,,,-7,,Snow
2016-12-08 22:00,2016,12,8,22:00,-0.9,,-2.5,,89,,25,,30,,16.1,,100.72,,,,-8,,Snow
2016-12-08 23:00,2016,12,8,23:00,-1,,-6.4,,67,,29,,24,,16.1,,100.8,,,,-7,,NA
2016-12-09 0:00,2016,12,9,0:00,-1.9,,-7.2,,67,,28,,15,,16.1,,100.86,,,,-7,,NA
2016-12-09 1:00,2016,12,9,1:00,-2.2,,-7.6,,67,,29,,18,,16.1,,100.92,,,,-8,,NA
2016-12-09 2:00,2016,12,9,2:00,-2.8,,-8.5,,65,,28,,21,,16.1,,100.99,,,,-9,,NA
2016-12-09 3:00,2016,12,9,3:00,-3.3,,-8.8,,66,,29,,18,,16.1,,101.06,,,,-9,,NA
2016-12-09 4:00,2016,12,9,4:00,-3.7,,-9.3,,65,,29,,15,,16.1,,101.12,,,,-9,,NA
2016-12-09 5:00,2016,12,9,5:00,-3.8,,-9.8,,64,,29,,17,,16.1,,101.17,,,,-10,,NA
2016-12-09 6:00,2016,12,9,6:00,-4.4,,-9.1,,70,,31,,11,,16.1,,101.23,,,,-9,,NA
2016-12-09 7:00,2016,12,9,7:00,-4.3,,-8.1,,75,,30,,9,,16.1,,101.32,,,,-8,,NA
2016-12-09 8:00,2016,12,9,8:00,-4,,-8,,74,,33,,9,,16.1,,101.44,,,,-8,,Snow
2016-12-09 9:00,2016,12,9,9:00,-4.3,,-9.9,,65,,33,,13,,16.1,,101.52,,,,-9,,Snow
2016-12-09 10:00,2016,12,9,10:00,-3.3,,-10,,60,,34,,13,,16.1,,101.58,,,,-8,,NA
2016-12-09 11:00,2016,12,9,11:00,-2.6,,-8.7,,63,,26,,15,,16.1,,101.61,,,,-8,,NA
2016-12-09 12:00,2016,12,9,12:00,-2.2,,-7.8,,65,,24,,8,,16.1,,101.56,,,,-5,,NA
2016-12-09 13:00,2016,12,9,13:00,-1,,-8.9,,55,,24,,13,,16.1,,101.48,,,,-5,,NA
2016-12-09 14:00,2016,12,9,14:00,-0.5,,-10.5,,47,,32,,18,,16.1,,101.48,,,,-6,,NA
2016-12-09 15:00,2016,12,9,15:00,0.2,,-9.6,,48,,32,,17,,16.1,,101.53,,,,,,NA
2016-12-09 16:00,2016,12,9,16:00,-1.3,,-10.7,,49,,28,,24,,16.1,,101.61,,,,-7,,NA
2016-12-09 17:00,2016,12,9,17:00,-2,,-9.2,,58,,33,,21,,16.1,,101.69,,,,-8,,NA
2016-12-09 18:00,2016,12,9,18:00,-3.2,,-8.9,,65,,32,,11,,16.1,,101.75,,,,-7,,NA
2016-12-09 19:00,2016,12,9,19:00,-3.5,,-9,,66,,34,,13,,16.1,,101.81,,,,-8,,Snow
2016-12-09 20:00,2016,12,9,20:00,-4.1,,-9,,69,,32,,13,,16.1,,101.85,,,,-9,,NA
2016-12-09 21:00,2016,12,9,21:00,-4.3,,-8.4,,73,,30,,13,,16.1,,101.83,,,,-9,,NA
2016-12-09 22:00,2016,12,9,22:00,-4.5,,-8.6,,73,,32,,5,,16.1,,101.84,,,,-7,,NA
2016-12-09 23:00,2016,12,9,23:00,-5.3,,-8.4,,79,,,M,4,,16.1,,101.83,,,,-7,,NA
2016-12-10 0:00,2016,12,10,0:00,-5.5,,-8.6,,79,,7,,9,,16.1,,101.84,,,,-10,,NA
2016-12-10 1:00,2016,12,10,1:00,-5.8,,-9.4,,76,,7,,11,,16.1,,101.84,,,,-11,,NA
2016-12-10 2:00,2016,12,10,2:00,-5.2,,-9.3,,73,,,,0,,16.1,,101.85,,,,,,NA
2016-12-10 3:00,2016,12,10,3:00,-4.9,,-9.5,,71,,31,,5,,16.1,,101.86,,,,-7,,NA
2016-12-10 4:00,2016,12,10,4:00,-4.3,,-9.4,,68,,28,,8,,16.1,,101.83,,,,-8,,NA
2016-12-10 5:00,2016,12,10,5:00,-4.1,,-9.6,,66,,33,,8,,16.1,,101.82,,,,-8,,NA
2016-12-10 6:00,2016,12,10,6:00,-3.9,,-9.2,,67,,31,,5,,16.1,,101.84,,,,-6,,Snow
2016-12-10 7:00,2016,12,10,7:00,-3.7,,-9.3,,65,,28,,4,,16.1,,101.88,,,,-5,,NA
2016-12-10 8:00,2016,12,10,8:00,-3.5,,-8.8,,67,,31,,5,,16.1,,101.9,,,,-6,,Snow
2016-12-10 9:00,2016,12,10,9:00,-3.9,,-7.9,,74,,,,0,,16.1,,101.89,,,,,,Snow
2016-12-10 10:00,2016,12,10,10:00,-3.6,,-7,,78,,,,0,,16.1,,101.93,,,,,,Snow
2016-12-10 11:00,2016,12,10,11:00,-3.2,,-6.7,,77,,,M,4,,16.1,,101.91,,,,-5,,Snow
2016-12-10 12:00,2016,12,10,12:00,-2.7,,-6.2,,77,,25,,8,,16.1,,101.85,,,,-6,,NA
2016-12-10 13:00,2016,12,10,13:00,-1.3,,-7.5,,63,,27,,32,,16.1,,101.77,,,,-8,,Snow
2016-12-10 14:00,2016,12,10,14:00,-1.2,,-8.1,,59,,27,,32,,16.1,,101.76,,,,-8,,NA
2016-12-10 15:00,2016,12,10,15:00,-1,,-8.6,,56,,25,,35,,16.1,,101.81,,,,-8,,NA
2016-12-10 16:00,2016,12,10,16:00,-1.6,,-10.4,,52,,27,,32,,16.1,,101.84,,,,-9,,NA
2016-12-10 17:00,2016,12,10,17:00,-2.5,,-9.5,,59,,26,,28,,16.1,,101.91,,,,-10,,NA
